#,999,0,8,98,99,904,905,997,4,5,1,2,504,505,506,15,907,908,3,6,906,49,50,53,401,402,301,92,93,901,902,903,11,12,13,39,61,62,63,64,65,66,71,72,73,74,75,76,9,18,19,7,508,509,606,14,996,710,711,501,507,601,603,10,17,502,503,602,604,605,701,702,703,801,802,803,804,101,102,103,104,41,54,42,43,44,55,45,46,47,48,51,52,31,32,35,33,34,2001,2002,2003,2004,2005,2006,2009,2010,2011,2012,2007,50206,50209,50024,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,50061,50062,50063,50064,50065,50066,50015,51361,51362,51363,51364,51365,51366,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,50084,50085,50086,51367,51368,51369,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,52001,52002,52003,52004,52005,52006,52007,50501,50502,50503,50504,50505,50506,50507,50508,50509,50510,50511,50512,50513,50514,50515,50516,50601,50602,50603,50604,50605,50606,50607,50608,50609,50610,50611,50612,50613,50614

83507,83507,风后车,7,53,暂无说明,4900,34300,15,4,18,4,10,0,0,0,0,0,110000,1,0,1,100,0,0,0,0,0,70,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,4550,11,8,8,0,0,145,2,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83508,83508,龙雀云船,8,53,暂无说明,6400,51200,10,4,18,4,10,0,0,0,0,0,130000,1,0,1,100,0,0,0,0,0,80,160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52500,5600,12,9,8,0,0,185,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83509,83509,七香车,9,53,暂无说明,8100,72900,5,4,18,4,10,0,0,0,0,0,150000,1,0,1,100,0,0,0,0,0,90,180,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,6750,14,10,8,0,0,230,2,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83601,83601,骡子,1,149,暂无说明,100,100,45,4,18,4,10,0,0,0,0,20,30000,1,0,1,0,0,0,0,0,0,50,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83602,83602,灰驴,2,149,暂无说明,400,800,40,4,18,4,10,0,0,0,0,25,35000,1,0,1,0,0,0,0,0,0,100,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,800,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83603,83603,瘦马,3,151,暂无说明,900,2700,35,4,18,4,10,0,0,0,0,30,40000,1,0,1,0,0,0,0,0,0,150,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1350,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83604,83604,牯牛,4,150,暂无说明,1600,6400,30,4,18,4,10,0,0,0,0,35,50000,1,0,1,0,0,0,0,0,0,200,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,2000,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83605,83605,骏马,5,151,暂无说明,2500,12500,25,4,18,4,10,0,0,0,0,40,60000,1,0,1,0,0,0,0,0,0,250,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,2750,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83606,83606,西域白马,6,152,暂无说明,3600,21600,20,4,18,4,10,0,0,0,0,45,70000,1,0,1,0,0,0,0,0,0,300,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,3600,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83607,83607,关外名驹,7,151,暂无说明,4900,34300,15,4,18,4,10,0,0,0,0,50,80000,1,0,1,0,0,0,0,0,0,350,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,4550,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83608,83608,青牛,8,150,暂无说明,6400,51200,10,4,18,4,10,0,0,0,0,60,90000,1,0,1,0,0,0,0,0,0,400,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52500,5600,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83609,83609,汗血宝马,9,153,暂无说明,8100,72900,5,4,18,4,10,0,0,0,0,70,100000,1,0,1,0,0,0,0,0,0,450,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,6750,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

570703,570703,《唤剑术》,3,202,然山派真传秘籍。,900,0,35,5,21,0,0,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Null,Null,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1800,6,6,0,0,0,0,0,0,0,0,0,0,0,0,17,70703,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
